year,country,economic_freedom,quartile,property_rights,foreign_currency,sound_money,control_movement,trade,credit_market_reg,regulation,suicides_no,population,percentage_suicides
2010,Jordan,7.45,1.0,4.7932475619999995,10.0,9.124260182,7.73566508,7.890091784,8.901026624,8.075842025,18.0,4333764.590163935,0.0004153432800861735
2011,Jordan,7.48,1.0,4.797951049,10.0,9.099525079,7.64716749,7.901939756,8.519543743,8.0042147,19.0,3395076.393442623,0.0005596339462846052
2012,Jordan,7.56,1.0,4.850346877,10.0,9.221399031,7.617158419,7.902523986,7.6275948179999995,7.686703952,31.0,2456388.1967213117,0.0012620155088425174
1985,Kazakhstan,7.266666666666667,2.0,5.074296350333333,8.333333333333334,8.696567516333333,5.6832552126666664,7.091555695333334,9.146954816666666,7.706024687333334,3528.0,1638300.0,0.21534517487639626
1990,Kazakhstan,7.218333333333334,2.0,5.153756695166667,7.916666666666666,8.466183818416667,5.2926160798333335,6.969633286416666,9.253585464583333,7.689532141166667,3172.0,1845400.0,0.17188685379863444
1995,Kazakhstan,7.17,2.0,5.2332170399999995,7.5,8.235800120499999,4.901976947,6.8477108775,9.3602161125,7.6730395950000005,4706.0,1901900.0,0.24743677375256323
2000,Kazakhstan,7.121666666666666,2.0,5.312677384833333,7.083333333333333,8.005416422583334,4.511337814166667,6.725788468583334,9.466846760416667,7.656547048833334,4428.0,1959602.0,0.22596425192462552
2001,Kazakhstan,7.073333333333333,2.0,5.392137729666667,6.666666666666666,7.775032724666667,4.120698681333334,6.603866059666666,9.573477408333334,7.640054502666667,4377.0,1998447.0,0.21902006908364344
2002,Kazakhstan,7.025,2.0,5.4715980745,6.25,7.544649026749999,3.7300595485,6.48194365075,9.680108056249999,7.6235619565,4240.0,2033504.0,0.2085070892410342
2003,Kazakhstan,6.976666666666667,2.0,5.551058419333334,5.833333333333333,7.314265328833333,3.3394204156666665,6.3600212418333335,9.786738704166666,7.607069410333333,4321.0,2053544.0,0.21041672347901968
2004,Kazakhstan,6.928333333333333,2.0,5.630518764166666,5.416666666666666,7.083881630916666,2.948781282833333,6.238098832916666,9.893369352083333,7.590576864166667,4394.0,2076222.0,0.21163440133087888
2005,Kazakhstan,6.88,2.0,5.709979109,5.0,6.853497933,2.55814215,6.116176424,10.0,7.574084318,3903.0,2097655.0,0.18606491534594582
2006,Kazakhstan,6.98,2.0,5.823296675,5.0,6.9590658439999995,2.5403977540000002,6.080235492999999,10.0,7.727486016,4076.0,2121510.0,0.19212730555123472
2007,Kazakhstan,7.15,2.0,5.943936271,10.0,8.462809884,2.4178742509999998,5.702035875,9.925469462,7.643770647,4141.0,2144647.0,0.19308538887751692
2008,Kazakhstan,7.04,2.0,5.868710891,10.0,8.482967955,2.051305413,5.547155555,9.896364463,7.733610431000001,3997.0,2165507.0,0.18457571367813635
2009,Kazakhstan,7.07,2.0,5.632285942999999,10.0,8.291839231,2.1289490090000003,5.7367116860000005,9.847285104,7.832050236000001,3838.0,2191360.0,0.1751423773364486
2010,Kazakhstan,6.94,2.0,5.557004054,10.0,8.244762066,2.563332158,5.574098273,8.919753086,7.506539811000001,3609.0,2227790.0,0.1619991112268212
2011,Kazakhstan,6.97,2.0,5.904266831,10.0,8.172526133,2.559992665,5.359972321,8.929596262999999,7.602477632,3401.0,2253866.0,0.15089628221021126
2012,Kazakhstan,7.14,2.0,6.096258795,10.0,8.461418677000001,2.527347167,5.729862413999999,9.333333332999999,7.936258324,3240.0,2273726.0,0.14249738095091494
2013,Kazakhstan,7.13,2.0,5.445776907999999,10.0,8.974406282,3.0756085439999996,5.688270425,9.333333332999999,7.915052502000001,3512.0,2289754.0,0.15337892192785776
2014,Kazakhstan,7.23,2.0,5.617680592999999,10.0,8.982272846,3.072947886,6.073057961,9.333333332999999,7.958157039,3119.0,2303567.0,0.1353987099137989
2015,Kazakhstan,7.26,2.0,5.606111942,10.0,8.948409024,3.060478068,6.382320668999999,8.598333333,7.819413676,2872.0,2313458.0,0.12414316577175812
1980,Kuwait,3.69,4.0,1.465708054,10.0,5.17929761,2.0,7.192364228000001,7.414914915,5.128759486,10.0,172300.0,0.005803830528148578
1985,Kuwait,5.46,2.0,4.654759371,10.0,8.921585329,2.0,7.066666667000001,7.6593259929999995,5.490049244,17.0,235600.0,0.007215619694397283
1995,Kuwait,6.41,2.0,5.908198584,10.0,8.891016047,2.0,7.1333333329999995,7.458539902,5.288444532,26.0,303300.0,0.008572370590174745
2000,Kuwait,6.97,2.0,5.990378316,10.0,8.091527367000001,4.614,7.962444444,7.223987889,6.458108104,34.0,431562.0,0.007878358150161507
2001,Kuwait,7.45,1.0,5.990378316,10.0,8.196244246000001,4.614,7.962444444,9.333333332999999,8.762780826,30.0,453739.0,0.0066117305323104255
2002,Kuwait,7.48,1.0,5.990378316,10.0,7.742248871,4.614,7.986888888999999,10.0,9.096114158999999,45.0,482228.0,0.009331685426810555
2003,Kuwait,7.51,1.0,5.863799128999999,10.0,8.179177095,4.614,7.996888889,10.0,9.096114158999999,44.0,397654.0,0.01106489561276889
2004,Kuwait,7.09,2.0,5.404442792999999,10.0,8.091529447000001,4.195888889,7.647844815,9.666666667000001,8.014259362999999,45.0,402163.0,0.011189492817588888
2005,Kuwait,7.08,2.0,5.812109048,10.0,7.84029445,4.1442402739999995,7.557195287000001,8.333333332999999,7.473657048,52.0,413321.0,0.012581020562710338
2006,Kuwait,7.19,2.0,5.934704365,10.0,8.436174582,3.900670588,7.470389868,9.0,7.850170822000001,45.0,432150.0,0.010413051023950017
2007,Kuwait,7.33,2.0,5.853172945,10.0,8.487896896,4.012170297,7.504234031,9.714799127000001,8.007977043,51.0,717868.0,0.007104370162759727
2008,Kuwait,7.03,2.0,5.670888303,10.0,8.494479332000001,4.341082055,7.485401176,9.747757915,8.00073148,47.0,780428.0,0.006022336461531365
2009,Kuwait,7.1,2.0,5.719143154,10.0,7.8661716429999995,4.2412607730000005,7.543013117999999,9.781748361,7.928241009,61.0,747742.0,0.00815789403296859
2010,Kuwait,6.95,2.0,5.650040969,10.0,8.065858614,4.232469775,7.585391111,8.333333332999999,7.243789596,39.0,762814.0,0.005112648692866151
2011,Kuwait,6.93,2.0,5.71103308,10.0,7.936419162999999,4.142157737,7.459695001,8.333333332999999,7.203088955,41.0,777932.0,0.005270383529665832
2012,Kuwait,6.93,2.0,5.706425508,10.0,7.887353752999999,4.139024915,7.3147928,9.666666667000001,7.4971106910000005,56.0,822229.0,0.006810754668103412
2013,Kuwait,6.84,3.0,5.053357923,10.0,7.797245285,4.612906478,7.39554462,10.0,7.6616544189999995,41.0,847524.0,0.004837621117514076
2014,Kuwait,6.77,3.0,4.973794928,10.0,8.303223163,4.403297963,6.889742162999999,10.0,7.484094077000001,68.0,892860.0,0.0076159756288779875
1980,Latvia,6.295,2.0,6.310232083,5.0,6.7935595052,2.2321200900000004,7.9251987295,7.0763173845,5.4585979645,825.0,375600.0,0.21964856230031948
1985,Latvia,6.09,2.0,6.434575817333333,5.0,6.6127797526,1.1160600450000002,8.290132486333333,6.392795164333334,5.081452991333333,757.0,362400.0,0.2088852097130243
1990,Latvia,5.885,2.0,6.5589195516666665,5.0,6.432,0.0,8.655066243166665,5.709272944166667,4.7043080181666665,695.0,364600.0,0.19061985737794843
1995,Latvia,5.68,3.0,6.683263286,5.0,2.975,8.0,9.02,5.025750724,4.327163045,1024.0,346900.0,0.29518593254540215
2000,Latvia,7.24,2.0,7.046412867000001,10.0,8.551412233999999,7.59923,8.185773333,9.606059624,7.237942336000001,770.0,339942.0,0.2265092280447841
2001,Latvia,7.53,1.0,6.298692568,10.0,9.325208925,7.4720633329999995,8.296003551,9.802590712999999,7.00155328,708.0,338359.0,0.20924520996929297
2002,Latvia,7.69,1.0,6.799271267000001,10.0,9.359535722,6.961538462,8.211217949,9.697054525,7.107802777000001,670.0,336675.0,0.19900497512437812
2003,Latvia,7.54,1.0,6.227842696000001,10.0,9.222107487999999,6.961538462,8.180662392999999,9.795555537,7.135345442999999,604.0,334360.0,0.18064361765761455
2004,Latvia,7.61,1.0,6.352535186,10.0,9.035833167,7.049362812999999,8.283337513,9.843742677,7.345306971,563.0,330282.0,0.17046039445080266
2005,Latvia,7.62,1.0,6.722147105,10.0,8.678400162,6.731133805,8.145683544,9.529665741,7.215154785,564.0,326705.0,0.17263280329349107
2006,Latvia,7.76,1.0,6.770672026000001,10.0,8.708746983,6.587484292,8.083837007,9.576146466,7.717015804,487.0,324446.0,0.15010202005880793
2007,Latvia,7.59,1.0,6.837089036,10.0,8.765785581,6.9231364829999995,8.259702535,9.591683586,7.6758340679999995,453.0,321956.0,0.14070245623625588
2008,Latvia,7.52,1.0,6.555349307999999,10.0,8.902555542,6.759730058,8.179557207,9.666666667000001,7.716043549,527.0,318667.0,0.16537639604979493
2009,Latvia,7.33,2.0,6.373606764,10.0,8.89630575,6.5123440729999995,8.12917906,9.666666667000001,7.684573106,516.0,313995.0,0.16433382697176707
2010,Latvia,7.23,2.0,6.40108096,10.0,8.932539693999999,6.369162625,8.048768188,8.573166811,7.387239928,438.0,308180.0,0.1421247322993056
2011,Latvia,7.34,2.0,6.451166968,10.0,8.975168542999999,6.461065948,8.041457191000001,8.696812395,7.486304089,440.0,302492.0,0.1454583922880605
2012,Latvia,7.56,1.0,6.455339932,10.0,8.961917892999999,6.612009946000001,8.062840951,9.333333332999999,7.841037765,444.0,297148.0,0.1494204907991977
2013,Latvia,7.68,1.0,6.504843667,10.0,9.175671912,7.119418112000001,8.190689412000001,9.132156525,7.857482323999999,383.0,291387.0,0.13144031820225335
2014,Latvia,7.81,1.0,6.6125376639999995,10.0,9.288726707999999,7.068280991,8.493283966,9.067333332999999,8.032651758,382.0,285454.0,0.13382191176161484
2015,Latvia,7.72,1.0,6.398926191,10.0,9.470722785,7.129942957000001,8.346437702000001,9.086666667000001,8.014936261,387.0,279553.0,0.13843528776296446
1985,Lithuania,5.226666666666667,4.0,5.438272696,6.0,7.119979644400001,0.4073914284,7.444221246,1.3333333333999997,4.784599349,1208.0,473300.0,0.25522924149588
1990,Lithuania,5.348333333333333,4.0,5.996256147,5.0,7.485,0.0,8.114332845,0.0,4.655464682,967.0,476383.0,0.20298793197910084
1995,Lithuania,5.47,3.0,6.554239598,5.0,1.8475,8.0,8.784444444,4.439439439,4.526330015,1694.0,481445.0,0.35185742919751994
2000,Lithuania,6.92,2.0,7.17181362,5.0,7.091107311,7.810405,8.332092681,6.998297614,6.570977777,1631.0,493992.0,0.33016729015854507
2001,Lithuania,6.87,2.0,6.058629813,5.0,7.839927844,7.810405,8.424528594,7.590777445,6.377384508,1533.0,496684.0,0.3086469465495164
2002,Lithuania,7.18,2.0,6.251735636,10.0,9.383173306,6.711538462,8.191217949,8.936762016,6.902622063,1551.0,498421.0,0.31118271501401423
2003,Lithuania,7.2,2.0,6.275545159,10.0,9.244334163,6.493589743999999,8.16034188,9.057839796,6.887690318,1455.0,499080.0,0.29153642702572735
2004,Lithuania,7.41,2.0,6.051845973,10.0,9.172830141,6.540853425,8.156052881,8.957062789,7.107118125,1380.0,496461.0,0.27796745363684155
2005,Lithuania,7.37,2.0,6.366775176,10.0,8.834953435,6.195932257000001,7.989827942000001,9.916822607,7.356728905,1319.0,492082.0,0.2680447567681809
2006,Lithuania,7.46,1.0,6.591580262000001,10.0,8.775351491,6.2748491920000005,7.9734288410000005,9.98045352,7.307941931,1049.0,488597.0,0.2146963653071959
2007,Lithuania,7.54,1.0,6.803352466000001,10.0,8.796973494,6.291496975,7.999252668,9.47594976,7.136775807,1025.0,485943.0,0.21093008850832298
2008,Lithuania,7.44,1.0,6.530761728,10.0,8.687536637000001,6.20974521,7.934413054,9.552939893,7.136773712,1111.0,483453.0,0.22980517237456383
2009,Lithuania,7.55,1.0,6.439156812999999,10.0,9.155141625,5.099593421000001,7.6815897820000005,9.856703047,7.730571113,1138.0,480247.0,0.2369613969478206
2010,Lithuania,7.47,1.0,6.447794619,10.0,9.365305304,4.910683451000001,7.649298912000001,6.666666667,7.082848137,1018.0,471491.0,0.21591080211499264
2011,Lithuania,7.5,1.0,6.488528784,10.0,9.248516046,4.918894956,7.677741993,6.666666667,7.123017683,1018.0,460566.0,0.2210323818953201
2012,Lithuania,7.52,1.0,6.387071327999999,10.0,8.87834317,4.913321725,7.595169362999999,7.944241687999999,7.651463462000001,927.0,451819.0,0.20517065462054496
2013,Lithuania,7.72,1.0,6.304903327000001,10.0,9.144900111,5.639328347999999,7.717676611,9.637771326000001,8.226225097,1085.0,442140.0,0.24539738544352468
2014,Lithuania,7.91,1.0,6.436880798,10.0,9.409619275,5.72409048,8.048655106,9.859333333,8.421610623,930.0,431495.0,0.2155297280385636
2015,Lithuania,7.86,1.0,6.533776518,10.0,9.409066146,6.838297967999999,8.197829986,9.859,8.002407118999999,896.0,419841.0,0.21341412582382377
2016,Lithuania,7.86,1.0,6.499517474,10.0,9.340337377,6.837310588999999,8.191708434,9.84572855,8.035642881000001,826.0,406249.0,0.20332357741188287
1980,Luxembourg,8.05,1.0,7.82603253,10.0,9.049762977,10.0,9.695555556,10.0,6.8989437979999995,47.0,49800.0,0.09437751004016064
1985,Luxembourg,8.39,1.0,8.3465,10.0,9.57784353,10.0,9.738888889,10.0,6.8989437979999995,55.0,50200.0,0.10956175298804781
1990,Luxembourg,8.07,1.0,8.3465,10.0,9.527012617,10.0,9.508148148,10.0,8.241816667,68.0,53800.0,0.12639405204460966
1995,Luxembourg,7.9,1.0,9.090333333,10.0,9.725574515,9.449166667,9.215069444,8.758758759,7.07561292,63.0,59600.0,0.10570469798657718
2000,Luxembourg,8.18,1.0,8.62,10.0,9.754403937000001,9.564,9.440264167,10.0,8.305555556,62.0,67181.0,0.0922879980946994
2001,Luxembourg,8.18,1.0,8.62,10.0,9.660994755,9.564,9.419109198,10.0,8.305555556,73.0,68558.0,0.10647918550716182
2002,Luxembourg,7.93,1.0,8.4,10.0,9.659243489,8.947333333,9.230166667,10.0,7.71031746,85.0,69685.0,0.12197747004376838
2003,Luxembourg,7.97,1.0,8.866666667,10.0,9.582570042999999,8.863999999999999,9.290444444,10.0,7.783068782999999,48.0,70996.0,0.06760944278550904
2004,Luxembourg,7.98,1.0,8.657829687000001,10.0,9.555083257,9.157010753,9.339808244,9.851565276,7.7690527220000005,62.0,72279.0,0.08577871857662668
2005,Luxembourg,7.6,1.0,8.091936254,10.0,9.470278475,6.792189802999999,8.465447242,9.333333332999999,7.606802237999999,49.0,73579.0,0.06659508827246904
2006,Luxembourg,7.6,1.0,8.096675284,10.0,9.411558351,6.500863534,8.335184505,9.333333332999999,7.421146393,65.0,75006.0,0.08665973388795563
2007,Luxembourg,7.62,1.0,8.329648332,10.0,9.48740238,6.618559201,8.373231535,8.690010267,7.1485267729999995,78.0,76346.0,0.10216645272836822
2008,Luxembourg,7.62,1.0,8.466901256,10.0,9.434462086,6.420376315,8.310934835,8.599023057,7.114993824,43.0,77730.0,0.055319696384922165
2009,Luxembourg,7.51,1.0,8.314508344,10.0,9.554107351,6.123052661,8.306110119,8.305564306,7.078142467999999,48.0,79077.0,0.06070033005804469
2010,Luxembourg,7.53,1.0,8.291304627,10.0,9.354486437,6.338879666,8.376560988,9.209186193999999,7.58351526,54.0,80477.0,0.06709991674639959
2011,Luxembourg,7.48,1.0,8.254999471,10.0,9.365010932999999,6.244184257000001,8.235268133,9.29638289,7.62803436,55.0,82530.0,0.0666424330546468
2012,Luxembourg,7.46,1.0,8.207224663,10.0,9.260468246,6.2261760839999996,8.12661232,9.224210833999999,7.663719231,51.0,84570.0,0.060305072720822986
2013,Luxembourg,7.61,1.0,8.28513123,10.0,9.20497994,6.687691761,8.272900741,9.333333332999999,7.752253621,40.0,86356.0,0.04631988512668488
2014,Luxembourg,7.78,1.0,8.371993305,10.0,9.485749758999999,6.736604911000001,8.574802047999999,9.333333332999999,7.7430195920000005,67.0,88218.0,0.07594821918429345
2015,Luxembourg,7.64,1.0,8.356142386,10.0,9.456262323999999,6.646774893,8.304784786,9.333333332999999,7.897112364,64.0,90095.0,0.07103612853099506
2000,Malaysia,6.64,3.0,4.941676665,5.0,8.150315007,3.6881074999999996,6.817860208,7.950586895,7.208752771,118.0,6964.963730569948,1.6941940340921773
2001,Malaysia,6.32,3.0,5.27912366,0.0,6.742510029,3.6881074999999996,6.798147709,7.9710119829999995,6.869999491000001,73.0,8636.445595854922,0.845255136384307
2002,Malaysia,6.34,3.0,5.544193491000001,0.0,6.729299243,3.551166667,6.811270017000001,7.83422656,7.314235927,46.0,10307.927461139896,0.44625847604590263
2003,Malaysia,6.42,3.0,5.565357512,0.0,7.023163371,3.8845,6.79146079,7.869254137,7.4341128439999995,56.0,11979.409326424871,0.4674687914409267
2004,Malaysia,6.59,3.0,5.941531102000001,0.0,6.743554269,4.080578431,6.821710024,7.942098436,7.37291063,66.0,13650.891191709845,0.48348491738093735
2005,Malaysia,6.84,3.0,6.212903376,0.0,6.601071158,5.8913383679999995,7.394743957,9.659493079,7.987181613,39.0,15322.373056994818,0.254529764122902
2006,Malaysia,6.8,3.0,5.891773881000001,0.0,6.649389587999999,6.100227051,7.441233812999999,9.745725043,8.125452483,63.0,16993.854922279792,0.3707222421759283
2007,Malaysia,6.88,3.0,5.839356692000001,0.0,6.7764233439999995,5.990378732999999,7.415159179,9.834442586,8.125264462999999,62.0,18665.336787564767,0.3321665218562018
2008,Malaysia,6.61,3.0,5.45771615,0.0,6.580572636,5.714412593,7.1248810670000005,9.385981122999999,7.897059049,59.0,20336.818652849743,0.290114206194844
2009,Malaysia,6.6,3.0,5.327259454,0.0,6.501950184,5.622591673,7.085979879,9.62090544,8.01733383,40.0,22008.300518134714,0.18174960836726228
2010,Malaysia,6.85,3.0,5.720554014,0.0,6.524780988,5.966206845,7.494621176,9.501932585,8.376229406,39.0,23679.78238341969,0.16469745949737843
2011,Malaysia,6.86,3.0,5.786953636000001,0.0,6.495020966,5.9622840560000006,7.622274766,9.215121182999999,8.407274342000001,34.0,25351.264248704665,0.134115599389633
2012,Malaysia,6.85,3.0,5.662438308,0.0,6.499101836,5.942477656,7.601070116,9.527410855,8.539585934,29.0,27022.746113989637,0.10731699834528195
2013,Malaysia,7.07,2.0,5.8053933660000006,0.0,6.604530153,6.020368086,7.734715897999999,9.487349905,8.677521452,22.0,28694.227979274612,0.0766704719007957
2014,Malaysia,7.1,2.0,5.868295964,0.0,6.847776156,5.889011106,7.55622078,9.589,8.622935379,21.0,30365.709844559584,0.06915695403630562
1980,Malta,5.57,2.0,3.50643010775,0.0,6.499987319,2.0,5.444444444,5.149816483,5.675186106,0.0,39000.0,0.0
1985,Malta,5.34,2.0,3.522373731,0.0,7.009790794,2.0,5.8666666670000005,5.056389723000001,5.639921942000001,2.0,46100.0,0.004338394793926247
1990,Malta,5.54,2.0,4.475148081,0.0,7.274363186,2.0,6.1111111110000005,4.809476143,5.546723794,8.0,48900.0,0.016359918200409
1995,Malta,7.0,2.0,8.968327429,0.0,7.066960735,2.0,6.9,6.216216216,6.077701351,17.0,53900.0,0.03153988868274583
2000,Malta,6.98,2.0,8.368324903,0.0,6.995516727,0.769,6.879002644,6.61912411,6.6428953879999995,23.0,57860.0,0.039751123401313516
2001,Malta,6.98,2.0,8.368324903,0.0,6.931522995,0.0,6.682250155,7.609273223,7.137969945,30.0,58158.0,0.05158361704322707
2002,Malta,6.88,2.0,7.033333333,0.0,6.965955385,4.051282051,7.5928205129999995,8.620487023999999,7.0454533470000005,19.0,57735.0,0.03290898068762449
2003,Malta,6.52,3.0,7.033333333,0.0,6.3828873360000005,3.634615385,7.4164316239999994,6.0,5.976190476,20.0,57171.0,0.03498277098528974
2004,Malta,7.22,2.0,7.032051282,10.0,8.717633352,6.9167923579999995,8.419753645,6.0,6.21455071,24.0,56670.0,0.04235044997353097
2005,Malta,7.55,1.0,7.68335316,10.0,8.991583965,7.447162447,8.550401723,7.877593566,6.667168796,19.0,56364.0,0.033709459938968137
2006,Malta,7.37,2.0,7.199527775,10.0,8.893790272999999,7.353729155,8.274380396,8.078307022,6.558145655,26.0,56268.0,0.04620743584275254
2007,Malta,7.74,1.0,7.898087779,10.0,9.578785766000001,7.45984032,8.327022362000001,9.43277618,6.989790286,26.0,56285.0,0.04619347961268544
2008,Malta,7.59,1.0,7.676906108,10.0,9.457240692000001,7.0377040829999995,8.10107986,9.593755084,7.08130244,14.0,56340.0,0.024849130280440185
2009,Malta,7.64,1.0,7.6121345,10.0,9.460859478,6.894995893,8.143173223,9.383305161000001,7.20185674,36.0,56425.0,0.06380150642445724
2010,Malta,7.59,1.0,7.517052997,10.0,9.538917971,6.745410426,8.133249069,9.251014285,6.963676694,31.0,56430.0,0.05493531809321283
2011,Malta,7.67,1.0,7.183538807000001,10.0,9.499579249,6.674540085,8.20010728,9.320020568,7.61530636,20.0,56411.0,0.03545407810533407
2012,Malta,7.63,1.0,7.187463136,10.0,9.470224685,6.699422381000001,8.103889976,9.217,7.632808721,25.0,56478.0,0.044265023548992526
2013,Malta,7.66,1.0,7.04359781,10.0,9.524882772,7.130313721,8.144189901,9.330418084,7.789766346,22.0,56705.0,0.038797284190106696
2014,Malta,7.8,1.0,7.041192579,10.0,9.627640954,7.350580314,8.533234653,9.648333333,7.955227162999999,32.0,57094.0,0.05604792097243143
2015,Malta,7.72,1.0,6.59150468,10.0,9.653675092,7.187842545,8.383011055,9.841666667,8.097234921,34.0,57603.0,0.05902470357446661
1980,Mauritius,4.9,3.0,5.665725644249999,0.0,4.924166695,2.0,2.436666667,7.278278277999999,6.592726073,66.24000000000001,107900.0,0.06139017608897128
1985,Mauritius,6.38,1.0,6.313031249,0.0,6.813113682000001,2.0,5.0366666669999995,8.472472472,6.9293309160000005,104.0,109400.0,0.09506398537477148
1990,Mauritius,6.12,2.0,6.275098081,0.0,6.203925958999999,2.0,4.512592593,8.125458792,6.798349735,147.0,115600.0,0.12716262975778547
1995,Mauritius,7.81,1.0,8.046672802,10.0,9.514666701,8.0,7.468888889,8.968968969,7.11673476,147.0,133300.0,0.11027756939234809
2000,Mauritius,7.54,1.0,6.4394523679999995,10.0,9.578498879,7.83513,7.224674028,9.097220684,7.070073345,137.0,160762.0,0.08521914382752142
2001,Mauritius,7.45,1.0,6.21148917,10.0,9.579453081,7.83513,7.439206518,9.043947622000001,6.704829572,113.0,166424.0,0.06789886074123924
2002,Mauritius,7.29,2.0,6.107125702,10.0,9.491014434,6.127166667000001,6.770125,8.827948924,7.242777198,131.0,170023.0,0.07704839933420772
2003,Mauritius,7.21,2.0,5.74601459,10.0,9.525485372,6.4605,6.744291667000001,8.789995883,7.217956872,88.0,173619.0,0.0506856968419355
2004,Mauritius,7.05,2.0,5.011857892,10.0,9.42699729,6.516055556,6.659792614,8.74144337,7.41037519,97.0,175824.0,0.055168805168805166
2005,Mauritius,7.53,1.0,5.679740242,10.0,9.489460843,7.398358025,7.956543445,8.749717253,7.337377902,102.0,177945.0,0.05732108235690803
2006,Mauritius,7.37,2.0,5.132446515,10.0,9.289597567000001,7.599643995,8.2154617,8.845710162,7.505514439,118.0,178302.0,0.06617985216094042
2007,Mauritius,7.89,1.0,6.016759914,10.0,9.229061471,7.8266457570000005,8.365126172,8.918550169,7.666803633,127.0,179726.0,0.07066312052791471
2008,Mauritius,7.96,1.0,6.278381156,10.0,8.999268431,7.696696316000001,8.306583327,8.983514837000001,7.818644742999999,84.0,180104.0,0.046639719273308754
2009,Mauritius,7.85,1.0,6.234073112999999,10.0,9.197914738,6.787144501,8.342239587,8.896391618,7.699932463,115.0,179965.0,0.06390131414441697
2010,Mauritius,7.98,1.0,6.205408152,10.0,9.278094415,6.66178868,8.293619724,9.492237345,8.241167082,98.0,184083.0,0.05323685511426911
2011,Mauritius,8.05,1.0,6.370609363,10.0,9.21697476,6.701381171,8.367192294,9.73444958,8.355819536,118.0,185299.0,0.06368086174237314
2012,Mauritius,8.15,1.0,6.557722779,10.0,9.434282023,6.750351418999999,8.402402635,9.86138701,8.38598806,115.0,186881.0,0.06153648578507178
2013,Mauritius,8.12,1.0,6.45885976,10.0,9.671900239,7.166165095,8.49386724,9.171626984,8.106654114,98.0,178200.0,0.05499438832772166
2014,Mauritius,8.02,1.0,6.400108714,10.0,9.580630767,7.411272397,8.546388406,9.221,8.002353428,120.0,179164.0,0.06697774106405305
2015,Mauritius,8.02,1.0,6.472556637,10.0,9.590111811,7.024819176,8.362271681000001,9.441666667,8.141666677,104.0,180202.0,0.05771301095437342
2016,Mauritius,8.01,1.0,6.7643342539999995,10.0,9.587632401,7.0429857170000005,8.425298409,9.300323163,7.747574312,98.0,180530.0,0.054284606436603336
1980,Mexico,5.19,3.0,6.291087217,10.0,7.697793859,2.0,1.3033333329999999,5.6249582920000005,4.97380707,961.0,10169706.0,0.009449634040551418
1985,Mexico,4.67,3.0,5.377992288,10.0,3.67403129,2.0,4.3777777780000005,2.361027694,3.7418283060000004,1544.0,11029000.0,0.013999455979689908
1990,Mexico,6.26,2.0,6.761571054,10.0,3.5935,5.0,7.627407407000001,5.58139074,5.331378703,1926.0,10518000.0,0.01831146605818597
1995,Mexico,6.46,2.0,5.297190371,5.0,5.500757035,6.38625,7.723229167,8.573813732,6.325227911,2877.0,10758200.0,0.02674239184993772
2000,Mexico,6.6,3.0,4.783784117,5.0,6.853380705,5.1194225,7.513626736,9.506800076000001,6.714481574,3456.0,11611360.0,0.029763955298948618
2001,Mexico,6.54,3.0,4.347406931,5.0,7.375996378,5.1194225,7.3865737010000005,9.506800076000001,6.235941689,3760.0,11648383.0,0.03227915840335951
2002,Mexico,6.73,3.0,4.726468403,5.0,7.427809776,4.903846154,7.406239316000001,9.84013341,6.746557505,3826.0,11684250.0,0.032744934420266596
2003,Mexico,6.72,3.0,4.535992213,5.0,7.6348542429999995,4.653846154,7.343739316000001,9.84013341,6.773541632000001,4070.0,11723507.0,0.03471657414457977
2004,Mexico,6.84,2.0,4.943269582,5.0,7.885808691,4.371987661,7.203788399,9.84013341,6.85590442,4056.0,11772473.0,0.03445325378958185
2005,Mexico,6.83,3.0,4.962953167,5.0,8.077450605,4.393204601,7.24613096,8.858157744,6.749768888999999,4274.0,11833699.0,0.036117193786997626
2006,Mexico,6.87,3.0,5.2413269289999995,5.0,8.062937894,4.405197909,7.167410546,8.843329358,6.777271623,4230.0,11985917.0,0.035291417419292995
2007,Mexico,6.78,3.0,4.783679892,5.0,8.020157653,4.416276393,7.03490222,8.816209751,6.643389321,4285.0,12451981.0,0.0344121951358583
2008,Mexico,6.66,3.0,4.853162448,5.0,7.981118133,4.262057162,7.01185301,8.714010703,6.602852037999999,4642.0,12936391.0,0.035883269143612
2009,Mexico,6.53,3.0,4.531164097,5.0,7.967583485,4.218359967,7.052849345,8.581428204,6.667532209,5023.0,13420062.0,0.03742903721309186
2010,Mexico,6.67,3.0,4.57232917,5.0,8.066003752,4.200698208,7.001688265,8.648148147999999,6.879256842999999,4858.0,13887708.0,0.03498057418833979
2011,Mexico,6.68,3.0,4.628356575,5.0,8.11550484,4.250508111,7.028772901,8.682015349,6.963273427000001,5558.0,14331297.0,0.038782253971849166
2012,Mexico,6.71,3.0,4.460807193,5.0,8.102074999,4.12812592,7.018650261,9.479666667,7.205626747,5381.0,14755637.0,0.03646741919715157
2013,Mexico,6.77,3.0,4.448027814,5.0,8.067856027000001,5.330455152,7.352041008,9.370915033,7.27325294,5711.0,15162201.0,0.03766603542585935
2014,Mexico,6.85,3.0,4.237656407,5.0,8.062198455,5.391975678,7.563071462000001,8.890333333,6.961317846,6178.0,15556091.0,0.039714347261146775
2015,Mexico,6.88,2.0,4.22249613,5.0,8.150228799,5.30855133,7.522561872000001,9.317,7.117423102,6234.0,15940497.0,0.03910793998455631
